Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Shyheim Carter,Titans,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shyheim Carter,Titans,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shyheim Carter,Titans,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shyheim Carter,Titans,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shemar Jean-Charles,49ers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Shemar Jean-Charles,Saints,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Shemar Jean-Charles,49ers,2023,1,,"$336,666 ","$336,666 ",$0 ,,0.10%,,"$408,103 ","$408,103 ",$0 
Shemar Jean-Charles,49ers,2023,1,,"$296,444 ","$296,444 ",$0 ,,0.10%,,"$359,346 ","$359,346 ",$0 
Shemar Jean-Charles,49ers,2023,1,,"$256,222 ","$256,222 ",$0 ,,0.10%,,"$310,589 ","$310,589 ",$0 
Shemar Jean-Charles,Saints,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shemar Jean-Charles,49ers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shemar Jean-Charles,Saints,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shemar Jean-Charles,Saints,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shaun Jolly,Rams,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Shaun Jolly,Rams,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Shaun Jolly,Rams,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Shaquill Griffin,Panthers,2023,1,,"$3,500,000 ","$3,500,000 ","$3,000,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$3,636,566 "
Shaquill Griffin,Texans,2023,1,,"$3,500,000 ","$3,500,000 ","$3,000,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$3,636,566 "
Sean Murphy-Bunting,Titans,2023,1,,"$3,500,000 ","$3,500,000 ","$3,500,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$4,242,660 "
Sam Webb,Panthers,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Sam Webb,Raiders,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Sam Webb,Raiders,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Saivion Smith,Lions,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Ronald Darby,Ravens,2023,1,,"$1,700,000 ","$1,700,000 ","$500,000 ",,0.80%,,"$2,060,721 ","$2,060,721 ","$606,094 "
Rodney Randle,Patriots,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Roderic Teamer,Raiders,2023,1,,"$1,500,000 ","$1,500,000 ","$729,000 ",,0.70%,,"$1,818,283 ","$1,818,283 ","$883,685 "
Rock Ya-Sin,Ravens,2023,1,,"$4,000,000 ","$4,000,000 ","$4,000,000 ",,1.80%,,"$4,848,754 ","$4,848,754 ","$4,848,754 "
Robert Rochell,Packers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Robert Rochell,Seahawks,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Robert Rochell,Panthers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Riley Moss,Broncos,2023,4,,"$5,447,490 ","$1,361,873 ","$961,812 ",,0.60%,,"$6,603,385 ","$1,650,847 ","$1,165,898 "
Rejzohn Wright,Panthers,2023,3,,"$2,710,000 ","$903,333 ","$90,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$109,097 "
Rejzohn Wright,Raiders,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Reese Taylor,Chiefs,2023,3,,"$2,700,000 ","$900,000 ","$70,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$84,853 "
Reese Taylor,Chiefs,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Reese Taylor,Broncos,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Reese Taylor,Broncos,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Rashad Fenton,Cardinals,2023,1,,"$1,232,500 ","$1,232,500 ","$76,250 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$92,429 "
Rachad Wildgoose,Commanders,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Quavian White,Cardinals,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
Quavian White,Cardinals,2023,1,,"$245,667 ","$245,667 ",$0 ,,0.10%,,"$297,795 ","$297,795 ",$0 
Quavian White,Cardinals,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Quavian White,Cardinals,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Quavian White,Cardinals,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Quavian White,Cardinals,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Quavian White,Cardinals,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Quandre Mosely,Patriots,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Quandre Mosely,Buccaneers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Patrick Peterson,Steelers,2023,2,,"$14,000,000 ","$7,000,000 ","$5,850,000 ",,3.10%,,"$16,970,641 ","$8,485,320 ","$7,091,303 "
Parry Nickerson,Dolphins,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Parry Nickerson,Dolphins,2023,1,,"$370,800 ","$370,800 ",$0 ,,0.20%,,"$449,480 ","$449,480 ",$0 
Nik Needham,Dolphins,2023,1,,"$1,825,000 ","$1,825,000 ","$750,000 ",,0.80%,,"$2,212,244 ","$2,212,244 ","$909,141 "
Nick Whiteside,Commanders,2023,3,,"$2,698,000 ","$899,333 ","$3,000 ",,0.40%,,"$3,270,485 ","$1,090,161 ","$3,637 "
Nick Whiteside,Commanders,2023,2,,"$1,545,000 ","$772,500 ",$0 ,,0.30%,,"$1,872,831 ","$936,416 ",$0 
Nick Whiteside,Commanders,2023,1,,"$245,667 ","$245,667 ",$0 ,,0.10%,,"$297,795 ","$297,795 ",$0 
Nick Whiteside,Commanders,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Nic Jones,Chiefs,2023,4,,"$3,917,784 ","$979,446 ","$77,784 ",,0.40%,,"$4,749,093 ","$1,187,273 ","$94,289 "
Nevelle Clarke,Steelers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Nehemiah Shelton,Jets,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Nehemiah Shelton,Jets,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Natrone Brooks,Falcons,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Natrone Brooks,Falcons,2023,1,,"$275,334 ","$275,334 ",$0 ,,0.10%,,"$333,757 ","$333,757 ",$0 
Natrone Brooks,Falcons,2023,1,,"$245,667 ","$245,667 ",$0 ,,0.10%,,"$297,795 ","$297,795 ",$0 
Natrone Brooks,Falcons,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Nate Hairston,Cardinals,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Nate Brooks,49ers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
NaJee Thompson,Vikings,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Myles Hartsfield,49ers,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Myles Bryant,Patriots,2023,1,,"$2,627,000 ","$2,627,000 ",$0 ,,1.20%,,"$3,184,419 ","$3,184,419 ",$0 
Myles Brooks,Cowboys,2023,3,,"$2,705,000 ","$901,667 ","$150,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$181,828 "
Montrae Braswell,Chiefs,2023,3,,"$2,696,000 ","$898,667 ","$1,000 ",,0.40%,,"$3,268,060 ","$1,089,354 ","$1,212 "
Montrae Braswell,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Montrae Braswell,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Mike Hughes,Falcons,2023,2,,"$7,000,000 ","$3,500,000 ","$3,240,000 ",,1.60%,,"$8,485,320 ","$4,242,660 ","$3,927,491 "
Mike Ford,Browns,2023,1,,"$1,500,000 ","$1,500,000 ","$925,000 ",,0.70%,,"$1,818,283 ","$1,818,283 ","$1,121,274 "
Michael Ojemudia,Rams,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Michael Jacquet,Chargers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Michael Jackson Sr.,Seahawks,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Mekhi Garner,Eagles,2023,3,,"$2,712,500 ","$904,167 ","$117,500 ",,0.40%,,"$3,288,062 ","$1,096,021 ","$142,432 "
Mekhi Garner,Eagles,2023,1,,"$305,001 ","$305,001 ",$0 ,,0.10%,,"$369,719 ","$369,719 ",$0 
Mekhi Garner,Eagles,2023,1,,"$275,334 ","$275,334 ",$0 ,,0.10%,,"$333,757 ","$333,757 ",$0 
Mekhi Garner,Eagles,2023,1,,"$245,667 ","$245,667 ",$0 ,,0.10%,,"$297,795 ","$297,795 ",$0 
Mekhi Garner,Eagles,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Mekhi Blackmon,Vikings,2023,4,,"$5,304,082 ","$1,326,021 ","$857,512 ",,0.60%,,"$6,429,548 ","$1,607,388 ","$1,039,466 "
Matt Hankins,ATL/LAC,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Matt Hankins,Chargers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Matt Hankins,Chargers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Marvell Tell III,Bengals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Mark Milton,Panthers,2023,3,,"$2,720,000 ","$906,667 ","$55,000 ",,0.40%,,"$3,297,153 ","$1,099,051 ","$66,670 "
Mark Milton,Panthers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Mark Milton,Dolphins,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Mark Milton,Panthers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Mark Gilbert,Dolphins,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Mario Goodrich,Eagles,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Mario Goodrich,Eagles,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Mario Goodrich,Eagles,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Marcus Peters,Raiders,2023,1,,"$3,000,000 ","$3,000,000 ","$1,980,000 ",,1.30%,,"$3,636,566 ","$3,636,566 ","$2,400,133 "
Marcelino McCrary-Ball,Jets,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Marcelino McCrary-Ball,49ers,2023,1,,"$750,000 ","$750,000 ","$100,000 ",,0.30%,,"$909,141 ","$909,141 ","$121,219 "
Marcelino McCrary-Ball,Jets,2023,1,,"$305,001 ","$305,001 ",$0 ,,0.10%,,"$369,719 ","$369,719 ",$0 
Marcelino McCrary-Ball,Jets,2023,1,,"$275,334 ","$275,334 ",$0 ,,0.10%,,"$333,757 ","$333,757 ",$0 
Marcelino McCrary-Ball,Jets,2023,1,,"$245,667 ","$245,667 ",$0 ,,0.10%,,"$297,795 ","$297,795 ",$0 
Marcelino McCrary-Ball,Jets,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Marcel Dabo,Colts,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Marcel Dabo,Colts,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Madre Harper,Steelers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Mac McCain III,Lions,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Mac McCain III,Panthers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Luq Barcoo,Steelers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Luq Barcoo,Steelers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Luq Barcoo,Steelers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Lorenzo Burns,Browns,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Lorenzo Burns,Browns,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Lonnie Johnson Jr.,Saints,2023,1,,"$1,232,500 ","$1,232,500 ",$0 ,,0.50%,,"$1,494,022 ","$1,494,022 ",$0 
Leonard Johnson,Giants,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Lavert Hill,Steelers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Lance Boykin,Seahawks,2023,3,,"$2,696,000 ","$898,666 ","$1,000 ",,0.40%,,"$3,268,060 ","$1,089,353 ","$1,212 "
Lance Boykin,Seahawks,2023,1,,"$245,667 ","$245,667 ",$0 ,,0.10%,,"$297,795 ","$297,795 ",$0 
Lance Boykin,Seahawks,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Lamar Jackson,Chiefs,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Lamar Jackson,Panthers,2023,1,,"$244,222 ","$244,222 ",$0 ,,0.10%,,"$296,043 ","$296,043 ",$0 
Lamar Jackson,Panthers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
LJ Davis,Titans,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Kyu Blu Kelly,GB/SEA/WAS/BAL,2023,4,,"$4,149,144 ","$1,037,286 ","$309,144 ",,0.50%,,"$5,029,545 ","$1,257,386 ","$374,741 "
Kyron Brown,Bills,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Kyron Brown,Bills,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kyler McMichael,ARI/BUF,2023,2,,"$1,674,000 ","$837,000 ","$9,000 ",,0.40%,,"$2,029,204 ","$1,014,602 ","$10,910 "
Kris Boyd,Cardinals,2023,1,,"$1,232,500 ","$1,232,500 ","$427,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$518,211 "
Kris Boyd,Texans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kris Boyd,Texans,2023,1,,"$370,800 ","$370,800 ",$0 ,,0.20%,,"$449,480 ","$449,480 ",$0 
Kiondre Thomas,Packers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Kiondre Thomas,Packers,2023,1,,"$252,333 ","$252,333 ",$0 ,,0.10%,,"$305,875 ","$305,875 ",$0 
Kiondre Thomas,Packers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kindle Vildor,Lions,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kindle Vildor,Eagles,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Kindle Vildor,Lions,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Khalil Dorsey,Lions,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Kevon Seymour,Ravens,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kevon Seymour,Ravens,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kevon Seymour,Ravens,2023,1,,"$370,800 ","$378,000 ",$0 ,,0.20%,,"$449,480 ","$458,207 ",$0 
Kevon Seymour,Ravens,2023,1,,"$370,800 ","$370,800 ",$0 ,,0.20%,,"$449,480 ","$449,480 ",$0 
Kevin Toliver II,Colts,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kevin Toliver II,Colts,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Kendall Sheffield,Texans,2023,1,,"$1,210,000 ","$1,210,000 ","$50,000 ",,0.50%,,"$1,466,748 ","$1,466,748 ","$60,609 "
Kendall Sheffield,49ers,2023,1,,"$361,533 ","$361,533 ",$0 ,,0.20%,,"$438,246 ","$438,246 ",$0 
Kendall Sheffield,49ers,2023,1,,"$321,522 ","$321,522 ",$0 ,,0.10%,,"$389,745 ","$389,745 ",$0 
Kendall Sheffield,Titans,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Kendall Sheffield,Titans,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Kendall Sheffield,Titans,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Kendall Sheffield,49ers,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Kendall Sheffield,49ers,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Kemon Hall,Chargers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Kemon Hall,49ers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kelvin Joseph,Seahawks,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kelvin Joseph,Seahawks,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kelvin Joseph,Seahawks,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kelee Ringo,Eagles,2023,4,,"$4,660,928 ","$1,165,232 ","$820,928 ",,0.50%,,"$5,649,924 ","$1,412,481 ","$995,120 "
Keith Taylor,Chiefs,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Keisean Nixon,Packers,2023,1,,"$4,000,000 ","$4,000,000 ","$1,850,000 ",,1.80%,,"$4,848,754 ","$4,848,754 ","$2,242,549 "
Keidron Smith,Dolphins,2023,3,,"$2,705,000 ","$901,667 ","$135,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$163,645 "
Keidron Smith,Broncos,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Keidron Smith,Commanders,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Keidron Smith,Broncos,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kei'Trel Clark,Cardinals,2023,4,,"$4,048,600 ","$1,012,150 ","$208,600 ",,0.50%,,"$4,907,667 ","$1,226,917 ","$252,863 "
Keenan Isaac,Buccaneers,2023,3,,"$2,707,000 ","$902,333 ","$12,000 ",,0.40%,,"$3,281,395 ","$1,093,798 ","$14,546 "
Keenan Isaac,Buccaneers,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Keenan Isaac,Buccaneers,2023,1,,"$275,334 ","$275,334 ",$0 ,,0.10%,,"$333,757 ","$333,757 ",$0 
Keenan Isaac,Buccaneers,2023,1,,"$245,667 ","$245,667 ",$0 ,,0.10%,,"$297,795 ","$297,795 ",$0 
Keenan Isaac,Buccaneers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Keenan Isaac,Buccaneers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kalon Barnes,Browns,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kalon Barnes,Steelers,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kalon Barnes,Jets,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kaleb Hayes,Jaguars,2023,3,,"$2,720,000 ","$906,667 ","$125,000 ",,0.40%,,"$3,297,153 ","$1,099,051 ","$151,524 "
Kaleb Hayes,Giants,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Kahlef Hailassie,Chiefs,2023,3,,"$2,705,000 ","$901,667 ","$100,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$121,219 "
Kahlef Hailassie,Browns,2023,3,,"$2,705,000 ","$901,667 ","$100,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$121,219 "
Ka'dar Hollman,Texans,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Justin Bethel,Dolphins,2023,1,,"$1,317,500 ","$1,317,500 ","$75,000 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$90,914 "
Justin Bethel,Dolphins,2023,1,,"$1,242,500 ","$1,242,500 ",$0 ,,0.60%,,"$1,506,144 ","$1,506,144 ",$0 
Julius Brents,Colts,2023,4,,"$8,196,936 ","$2,049,234 ","$5,975,996 ",,0.90%,,"$9,936,232 ","$2,484,058 ","$7,244,034 "
Josiah Scott,Eagles,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Josiah Scott,Steelers,2023,1,,"$370,800 ","$370,800 ",$0 ,,0.20%,,"$449,480 ","$449,480 ",$0 
Josiah Scott,Eagles,2023,1,,"$289,800 ","$289,800 ",$0 ,,0.10%,,"$351,292 ","$351,292 ",$0 
Josh Thompson,Titans,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Josh Norman,Bills,2023,1,,"$369,166 ","$369,166 ",$0 ,,0.20%,,"$447,499 ","$447,499 ",$0 
Josh Norman,Bills,2023,1,,"$321,944 ","$321,944 ",$0 ,,0.10%,,"$390,257 ","$390,257 ",$0 
Josh Norman,Bills,2023,1,,"$315,000 ","$315,000 ",$0 ,,0.10%,,"$381,839 ","$381,839 ",$0 
Josh Butler,Cowboys,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Josh Butler,Cowboys,2023,1,,"$216,000 ","$216,000 ",$0 ,,0.10%,,"$261,833 ","$261,833 ",$0 
Josh Blackwell,Bears,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Jordan Swann,Ravens,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Jordan Perryman,Raiders,2023,3,,"$2,717,500 ","$905,833 ","$100,000 ",,0.40%,,"$3,294,123 ","$1,098,040 ","$121,219 "
Jordan Jones,Rams,2023,3,,"$2,710,000 ","$903,333 ","$15,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$18,183 "
Jonathan Jones,Patriots,2023,2,,"$19,000,000 ","$9,500,000 ","$13,000,000 ",,4.20%,,"$23,031,584 ","$11,515,792 ","$15,758,452 "
John Reid,Vikings,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
John Reid,Falcons,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Joey Porter Jr.,Steelers,2023,4,,"$9,618,348 ","$2,404,587 ","$8,999,870 ",,1.10%,,"$11,659,252 ","$2,914,813 ","$10,909,540 "
