Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Blake Martinez,Steelers,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Nick Kwiatkoski,Steelers,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Anthony Barr,Vikings,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Nick Vigil,Vikings,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Cory Littleton,Texans,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Nick Vigil,Jets,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
A.J. Klein,Bills,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Deion Jones,Panthers,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Nick Vigil,Vikings,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Jarrad Davis,Giants,2023,1,,"$1,180,000 ","$1,180,000 ",$0 ,,0.50%,,"$1,430,383 ","$1,430,383 ",$0 
Matthew Adams,Browns,2023,1,,"$1,232,500 ","$1,232,500 ","$300,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$363,657 "
Tae Davis,Falcons,2023,1,,"$1,232,500 ","$1,232,500 ","$101,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$123,037 "
Jordan Kunaszyk,Browns,2023,1,,"$1,232,500 ","$1,232,500 ","$500,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$606,094 "
Dylan Cole,Bears,2023,1,,"$1,232,500 ","$1,232,500 ","$100,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$121,219 "
Troy Reeder,Vikings,2023,1,,"$1,232,500 ","$1,232,500 ","$100,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$121,219 "
Josh Woods,Cardinals,2023,1,,"$1,232,500 ","$1,232,500 ","$777,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$942,477 "
Anthony Walker Jr.,Browns,2023,1,,"$1,232,500 ","$1,232,500 ","$652,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$790,953 "
"Jermaine Carter, Jr.",Texans,2023,1,,"$1,232,500 ","$1,232,500 ","$400,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$484,875 "
Eric Wilson,Packers,2023,1,,"$1,232,500 ","$1,232,500 ","$152,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$184,859 "
Deion Jones,Panthers,2023,1,,"$1,240,000 ","$1,240,000 ",$0 ,,0.60%,,"$1,503,114 ","$1,503,114 ",$0 
Justin Hollins,Packers,2023,1,,"$1,280,000 ","$1,280,000 ","$155,000 ",,0.60%,,"$1,551,601 ","$1,551,601 ","$187,889 "
David Mayo,Commanders,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
Kamu Grugier-Hill,Panthers,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
A.J. Klein,Bills,2023,1,,"$1,317,500 ","$1,317,500 ","$100,000 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$121,219 "
Kwon Alexander,Steelers,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
Dorian Williams,Bills,2023,4,,"$5,382,806 ","$1,345,702 ","$914,768 ",,0.60%,,"$6,524,976 ","$1,631,245 ","$1,108,871 "
DeMarvion Overshown,Cowboys,2023,4,,"$5,390,022 ","$1,347,506 ","$920,016 ",,0.60%,,"$6,533,723 ","$1,633,431 ","$1,115,233 "
Trenton Simpson,Ravens,2023,4,,"$5,404,502 ","$1,351,126 ","$930,548 ",,0.60%,,"$6,551,276 ","$1,637,820 ","$1,128,000 "
Daiyan Henley,Chargers,2023,4,,"$5,420,426 ","$1,355,107 ","$942,128 ",,0.60%,,"$6,570,579 ","$1,642,645 ","$1,142,037 "
Marte Mapu,Patriots,2023,4,,"$5,563,708 ","$1,390,927 ","$1,046,332 ",,0.60%,,"$6,744,263 ","$1,686,066 ","$1,268,352 "
Drew Sanders,Broncos,2023,4,,"$5,734,732 ","$1,433,683 ","$1,170,712 ",,0.60%,,"$6,951,577 ","$1,737,894 ","$1,419,124 "
Raekwon McMillan,Patriots,2023,2,,"$2,990,000 ","$1,495,000 ","$905,000 ",,0.70%,,"$3,624,444 ","$1,812,222 ","$1,097,031 "
Khaleke Hudson,Commanders,2023,1,,"$1,500,000 ","$1,500,000 ","$300,000 ",,0.70%,,"$1,818,283 ","$1,818,283 ","$363,657 "
Shaquille Leonard,Eagles,2023,1,,"$1,583,333 ","$1,583,333 ",$0 ,,0.70%,,"$1,919,298 ","$1,919,298 ",$0 
Raekwon McMillan,Patriots,2023,1,,"$1,600,000 ","$1,600,000 ","$575,000 ",,0.70%,,"$1,939,502 ","$1,939,502 ","$697,008 "
Cory Littleton,Texans,2023,1,,"$1,600,000 ","$1,600,000 ",$0 ,,0.70%,,"$1,939,502 ","$1,939,502 ",$0 
Mack Wilson,Patriots,2023,1,,"$1,600,000 ","$1,600,000 ","$575,000 ",,0.70%,,"$1,939,502 ","$1,939,502 ","$697,008 "
Cory Littleton,Texans,2023,1,,"$1,600,000 ","$1,600,000 ",$0 ,,0.70%,,"$1,939,502 ","$1,939,502 ",$0 
Neville Hewitt,Texans,2023,1,,"$1,700,000 ","$1,700,000 ","$300,000 ",,0.80%,,"$2,060,721 ","$2,060,721 ","$363,657 "
Jalen Reeves-Maybin,Lions,2023,1,,"$1,750,000 ","$1,750,000 ","$500,000 ",,0.80%,,"$2,121,330 ","$2,121,330 ","$606,094 "
Myles Jack,Eagles,2023,1,,"$1,775,000 ","$1,775,000 ","$25,000 ",,0.80%,,"$2,151,635 ","$2,151,635 ","$30,305 "
Zach Cunningham,Eagles,2023,1,,"$1,775,000 ","$1,775,000 ","$14,000 ",,0.80%,,"$2,151,635 ","$2,151,635 ","$16,971 "
Demetrius Flannigan-Fowles,49ers,2023,1,,"$1,825,000 ","$1,825,000 ","$1,250,000 ",,0.80%,,"$2,212,244 ","$2,212,244 ","$1,515,236 "
Zeke Turner,Cardinals,2023,1,,"$2,000,000 ","$2,000,000 ","$652,500 ",,0.90%,,"$2,424,377 ","$2,424,377 ","$790,953 "
Luke Gifford,Titans,2023,2,,"$4,000,000 ","$2,000,000 ","$1,000,000 ",,0.90%,,"$4,848,754 ","$2,424,377 ","$1,212,189 "
Tyrel Dodson,Bills,2023,1,,"$2,010,000 ","$2,010,000 ","$2,010,000 ",,0.90%,,"$2,436,499 ","$2,436,499 ","$2,436,499 "
Cory Littleton,Texans,2023,1,,"$2,400,000 ","$2,400,000 ","$600,000 ",,1.10%,,"$2,909,253 ","$2,909,253 ","$727,313 "
Chris Board,Patriots,2023,2,,"$5,000,000 ","$2,500,000 ","$2,600,000 ",,1.10%,,"$6,060,943 ","$3,030,472 ","$3,151,690 "
Duke Riley,Dolphins,2023,2,,"$5,000,000 ","$2,500,000 ","$2,250,000 ",,1.10%,,"$6,060,943 ","$3,030,472 ","$2,727,424 "
Tyler Matakevich,Bills,2023,1,,"$2,500,000 ","$2,500,000 ","$2,500,000 ",,1.10%,,"$3,030,472 ","$3,030,472 ","$3,030,472 "
Sione Takitaki,Browns,2023,1,,"$2,582,500 ","$2,582,500 ","$1,232,500 ",,1.10%,,"$3,130,477 ","$3,130,477 ","$1,494,022 "
Denzel Perryman,Texans,2023,1,,"$2,600,000 ","$2,600,000 ","$500,000 ",,1.20%,,"$3,151,690 ","$3,151,690 ","$606,094 "
Drue Tranquill,Chiefs,2023,1,,"$3,000,000 ","$3,000,000 ","$2,450,000 ",,1.30%,,"$3,636,566 ","$3,636,566 ","$2,969,862 "
Nick Bellore,Seahawks,2023,2,,"$6,600,000 ","$3,300,000 ","$2,300,000 ",,1.50%,,"$8,000,445 ","$4,000,222 ","$2,788,034 "
Robert Spillane,Raiders,2023,2,,"$7,000,000 ","$3,500,000 ","$4,245,000 ",,1.60%,,"$8,485,320 ","$4,242,660 ","$5,145,741 "
Jordan Hicks,Vikings,2023,1,,"$3,500,000 ","$3,500,000 ","$3,250,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$3,939,613 "
Devin Bush,Seahawks,2023,1,,"$3,500,000 ","$3,500,000 ","$2,990,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$3,624,444 "
Elandon Roberts,Steelers,2023,2,,"$7,000,000 ","$3,500,000 ","$2,335,000 ",,1.60%,,"$8,485,320 ","$4,242,660 ","$2,830,460 "
Cody Barton,Commanders,2023,1,,"$3,500,000 ","$3,500,000 ","$3,500,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$4,242,660 "
Jack Campbell,Lions,2023,4,,"$14,722,018 ","$3,680,505 ","$14,722,018 ",,1.60%,,"$17,845,863 ","$4,461,466 ","$17,845,863 "
Leighton Vander Esch,Cowboys,2023,2,,"$8,000,000 ","$4,000,000 ","$5,000,000 ",,1.80%,,"$9,697,509 ","$4,848,754 ","$6,060,943 "
E.J. Speed,Colts,2023,2,,"$8,000,000 ","$4,000,000 ","$3,920,000 ",,1.80%,,"$9,697,509 ","$4,848,754 ","$4,751,779 "
Lavonte David,Buccaneers,2023,1,,"$4,500,000 ","$4,500,000 ","$4,500,000 ",,2.00%,,"$5,454,849 ","$5,454,849 ","$5,454,849 "
Azeez Al-Shaair,Titans,2023,1,,"$5,000,000 ","$5,000,000 ","$4,250,000 ",,2.20%,,"$6,060,943 ","$6,060,943 ","$5,151,802 "
Kyzir White,Cardinals,2023,2,,"$10,000,000 ","$5,000,000 ","$6,000,000 ",,2.20%,,"$12,121,886 ","$6,060,943 ","$7,273,132 "
David Long Jr.,Dolphins,2023,2,,"$10,000,000 ","$5,000,000 ","$6,500,000 ",,2.20%,,"$12,121,886 ","$6,060,943 ","$7,879,226 "
Bobby Wagner,Seahawks,2023,1,,"$5,500,000 ","$5,500,000 ","$4,480,000 ",,2.40%,,"$6,667,037 ","$6,667,037 ","$5,430,605 "
Quincy Williams,Jets,2023,3,,"$18,000,000 ","$6,000,000 ","$9,000,000 ",,2.70%,,"$21,819,395 ","$7,273,132 ","$10,909,698 "
Alex Singleton,Broncos,2023,3,,"$18,000,000 ","$6,000,000 ","$9,000,000 ",,2.70%,,"$21,819,395 ","$7,273,132 ","$10,909,698 "
Cole Holcomb,Steelers,2023,3,,"$18,000,000 ","$6,000,000 ","$4,920,000 ",,2.70%,,"$21,819,395 ","$7,273,132 ","$5,963,968 "
Alex Anzalone,Lions,2023,3,,"$18,750,000 ","$6,250,000 ","$9,000,000 ",,2.80%,,"$22,728,536 ","$7,576,179 ","$10,909,698 "
Shaq Thompson,Panthers,2023,2,,"$12,600,000 ","$6,300,000 ","$8,500,000 ",,2.80%,,"$15,273,577 ","$7,636,788 ","$10,303,603 "
T.J. Edwards,Bears,2023,3,,"$19,500,000 ","$6,500,000 ","$12,025,000 ",,2.90%,,"$23,637,678 ","$7,879,226 ","$14,576,568 "
Eric Kendricks,Chargers,2023,2,,"$13,250,000 ","$6,625,000 ","$6,750,000 ",,2.90%,,"$16,061,499 ","$8,030,750 ","$8,182,273 "
Ja'Whaun Bentley,Patriots,2023,2,,"$13,500,000 ","$6,750,000 ","$9,000,000 ",,3.00%,,"$16,364,546 ","$8,182,273 ","$10,909,698 "
Germaine Pratt,Bengals,2023,3,,"$20,250,000 ","$6,750,000 ","$7,000,000 ",,3.00%,,"$24,546,819 ","$8,182,273 ","$8,485,320 "
Kaden Elliss,Falcons,2023,1,,"$21,500,000 ","$7,166,667 ","$10,160,000 ",,3.20%,,"$26,062,055 ","$8,687,352 ","$12,315,836 "
Logan Wilson,Bengals,2023,4,,"$36,000,000 ","$9,000,000 ","$10,000,000 ",,4.00%,,"$43,638,790 ","$10,909,698 ","$12,121,886 "
Bobby Okereke,Giants,2023,4,,"$40,000,000 ","$10,000,000 ","$21,800,000 ",,4.40%,,"$48,487,544 ","$12,121,886 ","$26,425,712 "
Matt Milano,Bills,2023,2,,"$28,330,000 ","$14,165,000 ","$27,150,000 ",,6.30%,,"$34,341,303 ","$17,170,652 ","$32,910,921 "
Tremaine Edmunds,Bears,2023,4,,"$72,000,000 ","$18,000,000 ","$50,000,000 ",,8.00%,,"$87,277,580 ","$21,819,395 ","$60,609,431 "
Roquan Smith,Ravens,2023,5,,"$100,000,000 ","$20,000,000 ","$60,000,000 ",,8.90%,,"$121,218,861 ","$24,243,772 ","$72,731,317 "
De'Jon Harris,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Storey Jackson,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
"Jermaine Carter, Jr.",Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Curtis Robinson,49ers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Justin Hilliard,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tyreek Maddox-Williams,Chargers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Segun Olubi,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jack Gibbens,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Curtis Bolton,Raiders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Forrest Rhyne,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kanai Mauga,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Grant Morgan,Jaguars,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Ladarius Hamilton,Packers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
J.J. Russell,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Anthony Pittman,Lions,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Forrest Rhyne,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Blake Lynch,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Forrest Rhyne,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chapelle Russell,Steelers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chazz Surratt,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
William Kwenkeu,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jack Cochrane,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
J.J. Russell,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nephi Sewell,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kanai Mauga,Raiders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Khaleke Hudson,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tae Crowder,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Ferrod Gardner,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Storey Jackson,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
J.J. Russell,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nephi Sewell,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Terez Hall,Patriots,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tegray Scales,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Keandre Jones,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kuony Deng,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tanner Muse,Seahawks,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Vi Jones,Seahawks,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
D.Q. Thomas,Packers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chase Hansen,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Aaron Donkor,Seahawks,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
DeMarquis Gates,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Blake Lynch,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Buddy Johnson,49ers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Christian Elliss,Eagles,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Joe Giles-Harris,Bills,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Ferrod Gardner,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
J.J. Russell,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nate Landman,Falcons,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Buddy Johnson,Texans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
D.Q. Thomas,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Davion Taylor,Eagles,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Hamsah Nasirildeen,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chandler Wooten,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Dorian Etheridge,Falcons,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Olakunle Fatukasi,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
De'Jon Harris,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Cameron McGrone,Patriots,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Forrest Rhyne,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Cole Christiansen,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Forrest Rhyne,Colts,2022,1,,"$209,500 ","$209,500 ",$0 ,,0.10%,,"$274,201 ","$274,201 ",$0 
"Jermaine Carter, Jr.",Browns,2022,1,,"$218,500 ","$218,500 ",$0 ,,0.10%,,"$285,981 ","$285,981 ",$0 
Segun Olubi,Colts,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
J.J. Russell,Buccaneers,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Christian Elliss,Eagles,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Cameron McGrone,Patriots,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
DeMarquis Gates,Bears,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
William Kwenkeu,Vikings,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Vi Jones,Seahawks,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Keandre Jones,Bengals,2022,1,,"$241,333 ","$241,333 ",$0 ,,0.10%,,"$315,866 ","$315,866 ",$0 
De'Jon Harris,Commanders,2022,1,,"$241,333 ","$241,333 ",$0 ,,0.10%,,"$315,866 ","$315,866 ",$0 
Anthony Pittman,Lions,2022,1,,"$241,333 ","$241,333 ",$0 ,,0.10%,,"$315,866 ","$315,866 ",$0 
Ladarius Hamilton,Packers,2022,1,,"$241,333 ","$241,333 ",$0 ,,0.10%,,"$315,866 ","$315,866 ",$0 
Chazz Surratt,Jets,2022,1,,"$241,333 ","$241,333 ",$0 ,,0.10%,,"$315,866 ","$315,866 ",$0 
Hamsah Nasirildeen,Jets,2022,1,,"$241,333 ","$241,333 ",$0 ,,0.10%,,"$315,866 ","$315,866 ",$0 
Tanner Muse,Seahawks,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Curtis Bolton,Raiders,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Khaleke Hudson,Commanders,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Joe Giles-Harris,Bills,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Cole Christiansen,Chiefs,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Segun Olubi,Colts,2022,1,,"$262,333 ","$262,333 ",$0 ,,0.10%,,"$343,351 ","$343,351 ",$0 
Christian Elliss,Eagles,2022,1,,"$262,334 ","$262,334 ",$0 ,,0.10%,,"$343,353 ","$343,353 ",$0 
Vi Jones,Seahawks,2022,1,,"$262,334 ","$262,334 ",$0 ,,0.10%,,"$343,353 ","$343,353 ",$0 
DeMarquis Gates,Bears,2022,1,,"$262,334 ","$262,334 ",$0 ,,0.10%,,"$343,353 ","$343,353 ",$0 
William Kwenkeu,Vikings,2022,1,,"$262,334 ","$262,334 ",$0 ,,0.10%,,"$343,353 ","$343,353 ",$0 
"Jermaine Carter, Jr.",Browns,2022,1,,"$264,500 ","$264,500 ",$0 ,,0.10%,,"$346,188 ","$346,188 ",$0 
Joe Schobert,Titans,2022,1,,"$273,100 ","$273,100 ",$0 ,,0.10%,,"$357,444 ","$357,444 ",$0 
Anthony Pittman,Lions,2022,1,,"$275,666 ","$275,666 ",$0 ,,0.10%,,"$360,802 ","$360,802 ",$0 
Ladarius Hamilton,Packers,2022,1,,"$275,666 ","$275,666 ",$0 ,,0.10%,,"$360,802 ","$360,802 ",$0 
Hamsah Nasirildeen,Jets,2022,1,,"$275,666 ","$275,666 ",$0 ,,0.10%,,"$360,802 ","$360,802 ",$0 
Marcell Harris,Jets,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Harvey Langi,Broncos,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Andre Smith,Titans,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Calvin Munson,Patriots,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Alexander Johnson,Seahawks,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Tae Davis,Browns,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Harvey Langi,Broncos,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Andre Smith,Titans,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Christian Jones,Seahawks,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Harvey Langi,Broncos,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Tae Davis,Browns,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Joe Schobert,Titans,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Julian Stanford,Ravens,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Harvey Langi,Broncos,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Joel Iyiegbuniwe,Panthers,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Tae Davis,Browns,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Dakota Allen,Browns,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Julian Stanford,Lions,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Jamie Collins,Patriots,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Andre Smith,Titans,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Joel Iyiegbuniwe,Panthers,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Kenny Young,Buccaneers,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Julian Stanford,Ravens,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
