Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Austin Bryant,49ers,2023,1,,"$389,600 ","$389,600 ",$0 ,,0.20%,,"$472,269 ","$472,269 ",$0 
Chris Wormley,Panthers,2023,1,,"$389,600 ","$389,600 ",$0 ,,0.20%,,"$472,269 ","$472,269 ",$0 
Tyler Lancaster,Broncos,2023,1,,"$408,000 ","$408,000 ",$0 ,,0.20%,,"$494,573 ","$494,573 ",$0 
Deadrin Senat,Buccaneers,2023,1,,"$408,400 ","$408,400 ",$0 ,,0.20%,,"$495,058 ","$495,058 ",$0 
Isaac Rochell,Raiders,2023,1,,"$410,200 ","$410,200 ",$0 ,,0.20%,,"$497,240 ","$497,240 ",$0 
Matt Dickerson,Chiefs,2023,1,,"$410,200 ","$410,200 ",$0 ,,0.20%,,"$497,240 ","$497,240 ",$0 
Pat O'Connor,Buccaneers,2023,1,,"$410,200 ","$410,200 ",$0 ,,0.20%,,"$497,240 ","$497,240 ",$0 
T.Y. McGill,49ers,2023,1,,"$414,922 ","$414,922 ",$0 ,,0.20%,,"$502,964 ","$502,964 ",$0 
Chris Wormley,Panthers,2023,1,,"$429,000 ","$429,000 ",$0 ,,0.20%,,"$520,029 ","$520,029 ",$0 
Deadrin Senat,Buccaneers,2023,1,,"$447,800 ","$447,800 ",$0 ,,0.20%,,"$542,818 ","$542,818 ",$0 
Matt Dickerson,Chiefs,2023,1,,"$449,600 ","$449,600 ",$0 ,,0.20%,,"$545,000 ","$545,000 ",$0 
Isaac Rochell,Raiders,2023,1,,"$449,600 ","$449,600 ",$0 ,,0.20%,,"$545,000 ","$545,000 ",$0 
Tyler Lancaster,Broncos,2023,1,,"$450,000 ","$450,000 ",$0 ,,0.20%,,"$545,485 ","$545,485 ",$0 
T.Y. McGill,49ers,2023,1,,"$459,044 ","$459,044 ",$0 ,,0.20%,,"$556,448 ","$556,448 ",$0 
Chris Wormley,Panthers,2023,1,,"$468,400 ","$468,400 ",$0 ,,0.20%,,"$567,789 ","$567,789 ",$0 
Lacale London,Falcons,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
LaBryan Ray,Panthers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Tomasi Laulile,Broncos,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Kevin Atkins,Giants,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Kobe Smith,Giants,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Marvin Wilson,Eagles,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Anthony Montalvo,Commanders,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Tomasi Laulile,49ers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
T.J. Smith,Vikings,2023,1,,"$750,000 ","$750,000 ","$100,000 ",,0.30%,,"$909,141 ","$909,141 ","$121,219 "
Delontae Scott,Falcons,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Olive Sagapolu,Eagles,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
T.J. Smith,Vikings,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Jarrod Hewitt,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Robert Cooper,Eagles,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Austin Faoliu,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Chris Slayton,Packers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
C.J. Brewer,Buccaneers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Jordan Jackson,Broncos,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Marvin Wilson,Eagles,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Robert Cooper,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Donovan Jeter,Bears,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Jacob Sykes,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Anthony Montalvo,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Donovan Jeter,Giants,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Domenique Davis,Bengals,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Curtis Brooks,Commanders,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Jeremiah Pharms,Patriots,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
LaBryan Ray,Patriots,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Caeveon Patton,Falcons,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Domenique Davis,Bengals,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
P.J. Mustipher,Saints,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Travis Bell,Bengals,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Keondre Coburn,Titans,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Lacale London,Falcons,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Mike Greene,Buccaneers,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Willington Previlon,Buccaneers,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
T.J. Carter,Rams,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Jamal Woods,Dolphins,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
TK McLendon,Titans,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Jayden Peevy,Titans,2023,2,,"$1,655,000 ","$832,500 ",$0 ,,0.40%,,"$2,006,172 ","$1,009,147 ",$0 
Travis Bell,Falcons,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Curtis Brooks,Titans,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Prince Emili,Saints,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Jeremiah Pharms,Patriots,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Cory Durden,Rams,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Marquiss Spencer,Jets,2023,2,,"$1,655,000 ","$832,500 ",$0 ,,0.40%,,"$2,006,172 ","$1,009,147 ",$0 
Rayshad Nichols,Ravens,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Ben Stille,Cardinals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Doug Costin,Raiders,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Nick Thurman,Jaguars,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Myles Adams,Seahawks,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Roderick Perry II,Browns,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Sam Kamara,Browns,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Forrest Merrill,Seahawks,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Sam Kamara,Browns,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Raequan Williams,Panthers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Christopher Hinton,Chargers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Roderick Perry II,Seahawks,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Sam Kamara,Browns,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Jonathan Ledbetter,Cardinals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
David Anenih,Cardinals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Nick Thurman,Panthers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Roderick Perry II,Seahawks,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
David Moa,Chargers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Forrest Merrill,Broncos,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Renell Wren,Steelers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Jack Heflin,Saints,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Ben Stille,Cardinals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Breeland Speaks,49ers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Raymond Johnson III,Bengals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Ben Stille,Browns,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Matthew Butler,Raiders,2023,2,,"$1,785,000 ","$892,500 ",$0 ,,0.40%,,"$2,163,757 ","$1,081,878 ",$0 
Benning Potoa'e,Commanders,2023,2,,"$1,785,000 ","$892,500 ",$0 ,,0.40%,,"$2,163,757 ","$1,081,878 ",$0 
Tautala Pesefea,Bengals,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Taron Vincent,Rams,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Justus Tavai,Patriots,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
C.J. Okoye,Chargers,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Caleb Sanders,Eagles,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Antwuan Jackson,Panthers,2023,3,,"$2,685,000 ","$898,333 ",$0 ,,0.40%,,"$3,254,726 ","$1,088,949 ",$0 
Kenneth Odumegwu,Packers,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Antonio Moultrie,Packers,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Justus Tavai,Patriots,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Jamal Woods,Colts,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
LaTrell Bumphus,Seahawks,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Robert Cooper,Seahawks,2023,3,,"$2,696,000 ","$898,667 ","$1,000 ",,0.40%,,"$3,268,060 ","$1,089,354 ","$1,212 "
Jonah Tavai,Seahawks,2023,3,,"$2,696,000 ","$898,667 ","$1,000 ",,0.40%,,"$3,268,060 ","$1,089,354 ","$1,212 "
Anthony Montalvo,Dolphins,2023,3,,"$2,697,000 ","$899,000 ","$2,000 ",,0.40%,,"$3,269,273 ","$1,089,758 ","$2,424 "
Chris Smith,Lions,2023,3,,"$2,697,500 ","$899,167 ","$2,500 ",,0.40%,,"$3,269,879 ","$1,089,960 ","$3,030 "
Jerron Cage,Saints,2023,3,,"$2,697,500 ","$899,167 ","$2,500 ",,0.40%,,"$3,269,879 ","$1,089,960 ","$3,030 "
Trey Botts,Ravens,2023,3,,"$2,698,000 ","$899,333 ","$3,000 ",,0.40%,,"$3,270,485 ","$1,090,161 ","$3,637 "
Jerrod Clark,Chargers,2023,3,,"$2,700,000 ","$900,000 ","$105,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$127,280 "
Kaieem Caesar,Ravens,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
Jacob Sykes,Seahawks,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
TK McLendon,Titans,2023,3,,"$2,701,000 ","$900,333 ","$20,000 ",,0.40%,,"$3,274,121 ","$1,091,373 ","$24,244 "
Jason Lewan,Packers,2023,3,,"$2,704,000 ","$901,333 ","$9,000 ",,0.40%,,"$3,277,758 ","$1,092,586 ","$10,910 "
Brandon Pili,Dolphins,2023,3,,"$2,705,000 ","$901,667 ","$100,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$121,219 "
Spencer Waege,49ers,2023,3,,"$2,705,000 ","$901,667 ","$50,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$60,609 "
Calvin Avery,Vikings,2023,3,,"$2,705,000 ","$901,667 ","$45,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$54,548 "
P.J. Mustipher,Broncos,2023,3,,"$2,705,000 ","$901,667 ","$50,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$60,609 "
James Nyamwaya,Steelers,2023,3,,"$2,709,000 ","$903,000 ","$14,000 ",,0.40%,,"$3,283,819 ","$1,094,606 ","$16,971 "
Cory Durden,Lions,2023,3,,"$2,710,000 ","$903,333 ","$40,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$48,488 "
Jalen Redmond,Panthers,2023,3,,"$2,715,000 ","$905,000 ","$115,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$139,402 "
Shakel Brown,Titans,2023,3,,"$2,715,000 ","$905,000 ","$105,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$127,280 "
D.J. Dale,Bills,2023,3,,"$2,715,000 ","$905,000 ","$20,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$24,244 "
Terrance Lang,Chargers,2023,3,,"$2,715,000 ","$905,000 ","$50,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$60,609 "
Jacob Slade,Cardinals,2023,3,,"$2,715,000 ","$905,000 ","$200,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$242,438 "
Caleb Sampson,Colts,2023,3,,"$2,720,000 ","$906,667 ","$125,000 ",,0.40%,,"$3,297,153 ","$1,099,051 ","$151,524 "
Devonnsha Maxwell,Bengals,2023,3,,"$2,720,000 ","$906,667 ","$25,000 ",,0.40%,,"$3,297,153 ","$1,099,051 ","$30,305 "
Tyler Shelvin,Titans,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Ben Stille,Cardinals,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Timmy Horne,Giants,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Josiah Bronson,Dolphins,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Khalil Davis,Texans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Albert Huggins,Falcons,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Chris Williams,Colts,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Carlos Davis,Falcons,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Khyiris Tonga,Vikings,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Khalil Davis,Texans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Michael Dwumfour,Browns,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Breiden Fehoko,Steelers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Marquise Copeland,Rams,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Phil Hoskins,Chiefs,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Naquan Jones,Titans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
McTelvin Agim,Colts,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Amani Bledsoe,Falcons,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Marlon Davidson,49ers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Chris Williams,Chiefs,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Daniel Wise,Chiefs,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
John Penisini,Panthers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Marlon Davidson,Titans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Breiden Fehoko,Steelers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Benito Jones,Lions,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Cortez Broughton,Bills,2023,1,,"$942,500 ","$942,500 ","$2,500 ",,0.40%,,"$1,142,488 ","$1,142,488 ","$3,030 "
Desjuan Johnson,Rams,2023,4,,"$3,917,784 ","$979,446 ","$77,784 ",,0.40%,,"$4,749,093 ","$1,187,273 ","$94,289 "
Moro Ojomo,Eagles,2023,4,,"$3,917,784 ","$979,446 ","$77,784 ",,0.40%,,"$4,749,093 ","$1,187,273 ","$94,289 "
Jordon Riley,Giants,2023,4,,"$3,923,032 ","$980,758 ","$83,032 ",,0.40%,,"$4,755,455 ","$1,188,864 ","$100,650 "
Nesta Jade Silvera,Raiders,2023,4,,"$3,940,700 ","$985,175 ","$100,700 ",,0.40%,,"$4,776,872 ","$1,194,218 ","$122,067 "
Raymond Vohasek,Jaguars,2023,4,,"$3,944,764 ","$986,191 ","$104,764 ",,0.40%,,"$4,781,798 ","$1,195,449 ","$126,994 "
Travis Bell,Bears,2023,4,,"$3,957,140 ","$989,285 ","$117,140 ",,0.40%,,"$4,796,800 ","$1,199,200 ","$141,996 "
Dante Stills,Cardinals,2023,4,,"$3,973,332 ","$993,333 ","$133,332 ",,0.40%,,"$4,816,428 ","$1,204,107 ","$161,624 "
Naquan Jones,Cardinals,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Quinton Bohanna,Titans,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Roy Lopez,Cardinals,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Phil Hoskins,Cardinals,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Tommy Togiai,Falcons,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Michael Dwumfour,Titans,2023,1,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Scott Matlock,Chargers,2023,4,,"$4,012,292 ","$1,003,073 ","$172,292 ",,0.40%,,"$4,863,655 ","$1,215,914 ","$208,850 "
Keondre Coburn,KC/DEN,2023,4,,"$4,016,616 ","$1,004,154 ","$176,616 ",,0.40%,,"$4,868,896 ","$1,217,224 ","$214,092 "
Ross Blacklock,TEN/MIN,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Brandin Bryant,Giants,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kyle Phillips,Saints,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Joe Gaziano,Falcons,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Malcolm Roach,Saints,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Andrew Brown,Bears,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Bruce Hector,Jets,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Henry Mondeaux,Jaguars,2023,1,,"$1,010,000 ","$1,010,000 ","$25,000 ",,0.40%,,"$1,224,310 ","$1,224,310 ","$30,305 "
Joe Gaziano,Falcons,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Brandin Bryant,Bills,2023,1,,"$1,012,000 ","$1,012,000 ","$2,000 ",,0.50%,,"$1,226,735 ","$1,226,735 ","$2,424 "
Kendal Vickers,Bills,2023,1,,"$1,012,500 ","$1,012,500 ","$2,500 ",,0.50%,,"$1,227,341 ","$1,227,341 ","$3,030 "
Karl Brooks,Packers,2023,4,,"$4,052,028 ","$1,013,007 ","$212,028 ",,0.50%,,"$4,911,822 ","$1,227,956 ","$257,018 "
Bruce Hector,Jets,2023,2,,"$2,065,000 ","$1,032,500 ",$0 ,,0.50%,,"$2,503,169 ","$1,251,585 ",$0 
Jaquelin Roy,Vikings,2023,4,,"$4,179,772 ","$1,044,943 ","$339,772 ",,0.50%,,"$5,066,672 ","$1,266,668 ","$411,868 "
Sheldon Day,Vikings,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Jalyn Holmes,Jets,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kyle Peko,Raiders,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Austin Bryant,49ers,2023,1,,"$1,080,000 ","$1,080,000 ","$550,000 ",,0.50%,,"$1,309,164 ","$1,309,164 ","$666,704 "
Maurice Hurst,Browns,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Matt Dickerson,Chiefs,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Isaiah Mack,Commanders,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kyle Peko,Titans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Isaac Rochell,Raiders,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Abdullah Anderson,Commanders,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Demone Harris,Falcons,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Byron Cowart,Chiefs,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Tanzel Smart,Jets,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Michael Dogbe,Jaguars,2023,1,,"$1,080,000 ","$1,080,000 ","$25,000 ",,0.50%,,"$1,309,164 ","$1,309,164 ","$30,305 "
Taylor Stallworth,Panthers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Tanzel Smart,Jets,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Jaleel Johnson,Titans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kyle Peko,Titans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Michael Dogbe,Texans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
